CERT,NAME,CITY,STALP,ASSET
13242,Farmers & Merchants State Bank,Waterloo,WI,245569
3289,National Bank & Trust,La Grange,TX,245569
16396,Lafayette State Bank,Mayo,FL,245529
33926,Charlevoix State Bank,Charlevoix,MI,245318
4660,FirstOak Bank,Independence,KS,245282
59181,Gulf Atlantic Bank,Key West,FL,245177
35101,Buckeye Community Bank,Elyria,OH,245063
15629,Quoin Financial Bank,Miller,SD,244774
27752,Hibernia Bank,New Orleans,LA,244657
58597,PeopleFirst Bank,Joliet,IL,244442
10137,The Commercial Bank of Grayson,Grayson,KY,244276
1956,Citizens Bank of Eldon,Eldon,MO,243538
2779,The First National Bank and Trust,Atmore,AL,243510
21525,Cornerstone State Bank,Montgomery,MN,243072
30119,PennCrest Bank,Altoona,PA,242902
16162,First State Bank of the Ozarks,Purdy,MO,242736
2467,Citizens State Bank,Cadott,WI,242606
59157,American Bank of the Carolinas,Monroe,NC,242589
170,The Peoples Bank of Georgia,Talbotton,GA,242523
58806,GenuBank,Las Vegas,NV,241691
14311,Adams County Bank,Kenesaw,NE,241615
10561,Arcadian Bank,Hartland,MN,241415
10015,Security Bank,New Auburn,WI,241081
2765,Farmers Bank and Trust Company,Princeton,KY,240483
1418,Bank of Weston,Weston,MO,240391
9320,Marion State Bank,Marion,LA,240200
13111,Hendricks County Bank and Trust Company,Brownsburg,IN,239933
22046,First National Bank USA,Boutte,LA,239878
21486,Crossroads Bank,Effingham,IL,239757
9998,Capon Valley Bank,Wardensville,WV,239663
9517,Cleveland State Bank,Cleveland,WI,239576
57915,Bank of Grand Lake,Grove,OK,239560
6706,The First National Bank of Sycamore,Sycamore,OH,239423
34860,New Republic Bank,Charlotte,NC,238878
58724,Nebraska Bank of Commerce,Lincoln,NE,238697
20429,Liberty Bank,Geraldine,AL,238487
16704,BANKWEST,Rockford,MN,238435
22526,Spring Hill State Bank,Longview,TX,238420
10853,West Central Bank,Ashland,IL,237943
27556,Burling Bank,Chicago,IL,237753
11674,Warren-Boynton State Bank,New Berlin,IL,237595
2784,First Bank of Boaz,Boaz,AL,237192
3759,The Anna -Jonesboro National Bank,Anna,IL,237143
14744,"Williamstown Bank, Inc.",Williamstown,WV,236950
57632,Homeland Community Bank,Mcminnville,TN,236574
1908,The Wanda State Bank,Wanda,MN,236231
26351,Unity National Bank of Houston,Houston,TX,236180
11252,The First National Bank of Izard County,Calico Rock,AR,235872
7789,The Turbotville National Bank,Turbotville,PA,235779
10163,Security State Bank of Marine,Marine On St. Croix,MN,235431
297,Lewisburg Banking Company,Lewisburg,KY,234794
27254,Waycross Bank & Trust,Waycross,GA,233994
11732,Bank of Farmington,Farmington,IL,233797
16410,Andover State Bank,Andover,KS,233683
59182,Loyal Trust Bank,Johns Creek,GA,233656
15899,Fusion Bank,Larned,KS,233583
8821,United Farmers State Bank,Adams,MN,233559
8250,Bank of Wiggins,Wiggins,MS,233558
16339,The Tri-County Bank,Stuart,NE,233541
307,Landmark Bank,Clinton,LA,233304
2391,Security Bank,Newbern,TN,233228
5469,Citizens Bank & Trust Company,Saint Paul,NE,232944
9392,Bank of Grandin,Grandin,MO,232863
57074,bankcda,Coeur D Alene,ID,232818
58413,Embassy National Bank,Lawrenceville,GA,232778
35103,Idaho Trust  Bank,Boise,ID,232618
10976,Center National Bank,Litchfield,MN,232611
10122,Farmers Savings Bank & Trust,Traer,IA,232530
57396,Bank of Lincoln County,Fayetteville,TN,232200
4678,The Citizens National Bank,Greenleaf,KS,232022
31905,"Cypress Bank, SSB",Pittsburg,TX,231905
25869,Metropolitan Bank,Oakland,CA,231773
2708,The First National Bank of Manchester,Manchester,KY,231447
4945,Peoples Bank of the South,La Follette,TN,231440
22242,Union Bank and Trust Company,Minneapolis,MN,230791
35388,SEI Private Trust Company,Oaks,PA,230635
90040,Home Loan State Bank,Grand Junction,CO,230497
34548,Neighborhood National Bank,El Cajon,CA,230154
13775,Farmers State Bank,Mountain City,TN,229858
8775,Bank of Columbia,Columbia,KY,229782
10883,Eagle Valley Bank,Griggsville,IL,229730
3098,Cendera Bank,Bells,TX,228894
29143,Arlo Bank,Springfield,MO,228669
10520,The Citizens Bank,Morehead,KY,227919
34686,Charter Bank,Johnston,IA,227782
58859,CornerStone Bank,Lexington,VA,227727
14247,United Bank and Trust Company,Hampton,IA,227647
16333,First State Bank,Loomis,NE,227299
11792,Franklin State Bank & Trust Company,Winnsboro,LA,227230
1434,Town & Country Bank,Ravenna,NE,227138
29645,"First Federal Savings and Loan Association of Central Illinois, S.B.",Shelbyville,IL,226831
28989,WCF Financial Bank,Webster City,IA,226778
10212,Commerce Bank,Geneva,MN,226753
2160,The First National Bank of Waynesboro,Waynesboro,GA,226697
16370,The Hicksville Bank,Hicksville,OH,226662
11002,St. Clair County State Bank,Osceola,MO,226584
57312,Town & Country Bank,Las Vegas,NV,226529
15249,United Citizens Bank & Trust Company,Campbellsburg,KY,226433
35164,Capital Bank and Trust Company,Irvine,CA,226431
8595,I3 Bank,Bennington,NE,226169
3255,The Citizens National Bank of Hillsboro,Hillsboro,TX,226082
1779,The Citizens State Bank of Ouray,Ouray,CO,225576
13905,First Texoma National Bank,Durant,OK,225205
13662,"Farmers and Merchants State Bank, Bloomfield, Nebraska",Bloomfield,NE,225134
50,Community Spirit Bank,Red Bay,AL,225114
15701,The Seymour Bank,Seymour,MO,224965
35377,Alpine Capital Bank,New York,NY,224837
14491,The Bank of Charlotte County,Phenix,VA,224217
9306,The Citizens Bank,Hickman,KY,223981
3075,The First National Bank of Anderson,Anderson,TX,223921
4960,First Farmers & Commercial Bank,Pikeville,TN,223819
9745,Home State Bank,Litchfield,MN,223679
12602,Farmers and Drovers Bank,Council Grove,KS,223497
28186,MCS Bank,Milroy,PA,223362
21874,First Peoples Bank of Tennessee,Jefferson City,TN,223359
8824,Eagle Bank,Glenwood,MN,223099
2945,State Bank Northwest,Spokane Valley,WA,222980
33026,Surety Bank,Deland,FL,222858
7590,The National Bank of Malvern,Malvern,PA,222308
11232,Bank of Milton,Milton,WI,222207
32348,"Taylorsville Savings Bank, SSB",Taylorsville,NC,222177
13753,Blue Grass Savings Bank,Blue Grass,IA,222154
19800,Plaquemine Bank & Trust Company,Plaquemine,LA,222052
15146,Great North Bank,Florence,WI,221818
16895,First State Bank of Bedias,Bedias,TX,221652
18641,First Bank and Trust Company of Illinois,Palatine,IL,221508
5797,Farmers State Bank,Northwood,IA,221409
35506,Cypress Bank & Trust,Melbourne,FL,221102
15523,Muenster State Bank,Muenster,TX,221060
10528,"Exchange Bank and Trust Company, Natchitoches, Louisiana",Natchitoches,LA,221046
12349,Community Bank of Cameron,Cameron,WI,221020
31406,First Federal Savings and Loan Association of San Rafael,San Rafael,CA,219992
9259,Farmers State Bank of Hoffman,Hoffman,IL,219823
27043,Sanger Bank,Sanger,TX,219725
16601,Bank Northwest,Hamilton,MO,219102
17650,"The Stockgrowers State Bank of Ashland, Kansas",Ashland,KS,219053
15405,Houghton State Bank,Red Oak,IA,218723
12079,Citizens Community Bank,Hahira,GA,218140
13955,Foundation Bank,Mc Kenzie,TN,218079
77,BankSouth,Dothan,AL,217918
10497,Iowa State Bank,Sac City,IA,217843
2828,Friend Bank,Slocomb,AL,217820
1125,Merchants State Bank,Freeman,SD,217586
1167,Tanager Bank,Jackson,WY,216935
18620,Citizens Bank & Trust Co. of Jackson,Jackson,KY,216358
1639,FCNB Bank,Steelville,MO,216280
18284,Farmers Savings Bank,Fostoria,IA,216251
9310,Commercial Bank,West Liberty,KY,215847
1843,The Farmers and Merchants Bank,Boswell,IN,215752
30516,Crossbridge Community Bank,Tomahawk,WI,215458
16334,First State Bank of Odem,Odem,TX,215136
10473,Ipava State Bank,Lewistown,IL,215111
24677,"Triad Bank, National Association",Tulsa,OK,214784
25328,BOC Bank,Mclean,TX,214737
11747,The Farmers State Bank and Trust Company,Jacksonville,IL,214421
34407,NorthStar Bank,Estherville,IA,214400
22639,Bank of Commerce,Rawlins,WY,213915
29772,Vidalia Federal Savings Bank,Vidalia,GA,213615
17369,Carson Bank,Mulvane,KS,213374
29676,"Paper City Savings Bank, S.A.",Wisconsin Rapids,WI,212977
28908,Iron Workers Savings Bank,Aston,PA,212741
15873,Milledgeville State Bank,Milledgeville,IL,212671
18109,TriCentury Bank,De Soto,KS,212601
10012,The Portage County Bank,Almond,WI,212581
7085,The First National Bank of Groton,Groton,NY,212458
27351,Bankers' Bank of Kansas,Wichita,KS,212248
58732,Community State Bank,Lamar,CO,212212
14275,Farmers and Merchants Bank,Milligan,NE,211828
418,High Plains Bank,Okeene,OK,211748
1547,Iowa Trust and Savings Bank,Centerville,IA,211364
18895,First National Bank of Lake Jackson,Lake Jackson,TX,211211
7031,The First National Bank of Dryden,Dryden,NY,211185
29384,Peru Federal Savings Bank,Peru,IL,211123
17451,Halstead Bank,Halstead,KS,211043
1980,Valley Bank of Kalispell,Kalispell,MT,210813
14952,The Lyon County State Bank,Emporia,KS,210756
8110,Kendall Bank,Overland Park,KS,210745
13737,Farmers & Merchants Bank & Trust,Burlington,IA,210705
6051,Apollo Trust Company,Apollo,PA,210538
9024,"Calhoun County Bank, Inc.",Grantsville,WV,210289
29696,Buffalo Federal Bank,Buffalo,WY,210278
15580,First Bank of Coastal Georgia,Pembroke,GA,210156
17993,Keystone Savings Bank,Marengo,IA,210024
35056,Madison County Community Bank,Madison,FL,209981
24966,Valley Bank of Ronan,Ronan,MT,209928
10967,"F & M Community Bank, National Association",Preston,MN,209906
14291,BANK,Wapello,IA,209462
12087,Spring Valley City Bank,Spring Valley,IL,209443
29842,Commonwealth Co-operative Bank,Hyde Park,MA,209384
8122,First & Peoples Bank and Trust Company,Russell,KY,209287
2469,Badger Bank,Fort Atkinson,WI,208831
11463,The Citizens-Farmers Bank of Cole Camp,Cole Camp,MO,208742
14773,State Savings Bank,Bedford,IA,208612
57785,Lakeview Bank,Lakeville,MN,208551
10860,Murphy-Wall State Bank and Trust Company,Pinckneyville,IL,207717
1611,"Carroll County Trust Company of Carrollton, Missouri",Carrollton,MO,207651
8491,Scott State Bank,Bethany,IL,207498
327,Merchants and Planters Bank,Raymond,MS,207215
58025,Verus Bank of Commerce,Fort Collins,CO,207082
529,Central Bank and Trust,Lander,WY,207011
2154,The Geo. D. Warthen Bank,Sandersville,GA,206660
9388,The Corner Stone Bank,South West City,MO,206525
4148,The First National Bank and Trust Company of Miami,Miami,OK,206413
10250,Peoples State Bank of Velva,Velva,ND,206073
57899,1st Advantage Bank,Saint Peters,MO,206068
22669,Nevada Bank and Trust Company,Caliente,NV,205967
57882,Legacy State Bank,Loganville,GA,205888
29749,Southern Hills Community Bank,Leesburg,OH,205627
31198,"Greeneville Federal Bank, FSB",Greeneville,TN,205587
13274,Bank of Commerce,Chelsea,OK,205476
16275,The Citizens Bank of Cochran,Cochran,GA,205414
5602,Union State Bank,Pell City,AL,205400
11242,Producers Bank & Trust,Mcgehee,AR,205380
58158,"SmartBiz Bank, National Association",Northbrook,IL,204957
3388,The Perryton National Bank,Perryton,TX,204770
4067,Oklahoma Bank and Trust Company,Clinton,OK,204623
13430,Wadena State Bank,Wadena,MN,204497
6725,The First National Bank of Waverly,Waverly,OH,204392
29743,Aroostook County Federal Savings and Loan Association,Caribou,ME,204279
35450,"Century Bank of Kentucky, Inc.",Lawrenceburg,KY,204272
16079,York State Bank,York,NE,204221
6786,"Mountain Valley Bank, N.A.",Elkins,WV,204197
15311,Iowa Falls State Bank,Iowa Falls,IA,204190
6637,The First National Bank of McConnelsville,Mcconnelsville,OH,203236
30969,First FSB of Mascoutah,Mascoutah,IL,202890
99,Bank of Delight,Delight,AR,202871
15913,First Community Bank and Trust,Beecher,IL,202541
11445,The Jefferson Bank,Greenville,MS,202502
15038,The Valley State Bank,Belle Plaine,KS,202483
59195,FWBank,Chicago,IL,202318
15598,Horizon Financial Bank,Munich,ND,202230
28445,First Federal Savings Bank of Champaign Urbana,Champaign,IL,202015
12244,First State Bank,Farnam,NE,201688
17587,Simmesport State Bank,Simmesport,LA,201586
8842,Grand Marais State Bank,Grand Marais,MN,201549
17572,First National Bank in Taylorville,Taylorville,IL,200967
18761,Foundation One Bank,Waterloo,NE,200930
4193,THE SEILING STATE BANK,Seiling,OK,200690
30429,Massena Savings and Loan,Massena,NY,200570
58324,Lone Star Bank,Houston,TX,200266
58517,The Community Bank,Bridgeport,TX,200090
10505,The Kansas State Bank,Ottawa,KS,199910
34460,Millennial Bank,Leeds,AL,199901
24199,Capitol National Bank,Lansing,MI,199897
58778,Liberty Bank,Poulsbo,WA,199807
10920,The Fidelity State Bank and Trust Company,Dodge City,KS,199575
58636,First Cahawba Bank,Selma,AL,199440
8243,Bank of Anguilla,Anguilla,MS,199368
5439,Minden Exchange Bank & Trust Company,Minden,NE,199144
15908,Union State Bank,Clay Center,KS,199094
29679,Anthem Bank & Trust,Plaquemine,LA,199075
14208,Security Savings Bank,Gowrie,IA,198802
15651,State Bank & Trust Co.,Nevada,IA,198766
404,The Farmers State Bank,Quinton,OK,198602
30976,Gouverneur Savings and Loan Association,Gouverneur,NY,198537
5270,"Keen Bank, National Association",Waseca,MN,198453
5753,Fidelity Bank,Savanna,IL,198429
14392,Farmers Trust & Savings Bank,Williamsburg,IA,198353
15427,Chelsea Savings Bank,Belle Plaine,IA,198252
58952,New Haven Bank,New Haven,CT,198218
10980,ESB Bank,Caledonia,MN,198105
3197,First Texas National Bank,Floydada,TX,198033
57569,PeoplesTrust Bank,Hamilton,AL,197894
877,Magnolia State Bank,Eastman,GA,197843
2057,State Bank & Trust of Kenmare,Kenmare,ND,197706
10446,"Frederick Community Bank, The",Paxton,IL,197597
4049,First Enterprise Bank,Oklahoma City,OK,197565
12162,Elkton Bank & Trust Company,Elkton,KY,197405
13809,Minnstar Bank National Association,Lake Crystal,MN,197395
18356,Citizens State Bank,Sheldon,IA,197129
12531,The Peoples Bank,Magnolia,AR,197112
21897,Bank Star,Pacific,MO,196991
8251,Adrian Bank,Adrian,MO,196742
3749,The First National Bank in Tremont,Tremont,IL,196293
11788,Bank of Sunset and Trust Company,Sunset,LA,196247
3762,Great Rivers Bank,Barry,IL,196243
33805,Community Bank of Elmhurst,Elmhurst,IL,196132
8560,Bank 21,Carrollton,MO,196089
12384,Jersey State Bank,Jerseyville,IL,195874
4722,The First National Bank of Louisburg,Louisburg,KS,195637
10494,Mount Vernon Bank and Trust Company,Mount Vernon,IA,195567
15367,Farmers State Bank,Groesbeck,TX,195499
17190,Bank of Camilla,Camilla,GA,195274
1562,Peoples Bank,Lebanon,KY,195257
17773,Blue Ridge Bank,Walhalla,SC,195231
26576,Wrentham Co-operative Bank,Wrentham,MA,195037
29135,First Federal Savings and Loan Association of Van Wert,Van Wert,OH,194684
8028,Mount Vernon Bank,Mount Vernon,GA,194560
22601,Citizens Bank,Butler,MO,194453
6442,The First National Bank of Absecon,Absecon,NJ,194016
15216,Peoples Bank,Lyons,GA,193753
1931,New Market Bank,Elko New Market,MN,193734
11667,Vermilion Valley Bank,Piper City,IL,193666
1982,The First State Bank of Malta,Malta,MT,193421
13784,"Northern Interstate Bank, N. A.",Norway,MI,193241
28425,Central Federal Savings and Loan Association,Cicero,IL,193030
3190,The First National Bank of Evant,Evant,TX,192983
9523,Bristol Morgan Bank,Oakfield,WI,192921
12956,Bank of Richmondville,Cobleskill,NY,192861
14619,Savannah Bank National Association,Savannah,NY,192584
11719,Liberty Bank,Liberty,IL,192418
2787,Community Neighbor Bank,Camden,AL,192306
59281,Gulf Coast Business Bank,Fort Myers,FL,192219
1781,First State Bank Shannon-Polo,Shannon,IL,191974
58359,United Republic Bank,Elkhorn,NE,191973
22925,Independence Bank,Independence,OH,191389
1218,First State Bank,Spearman,TX,191218
28157,The Cincinnatus Savings & Loan Co.,Cincinnati,OH,191045
34526,Prairie Community Bank,Marengo,IL,190953
22888,Farmers and Miners Bank,Pennington Gap,VA,190709
27727,Lyons Federal Bank,Lyons,KS,190505
58450,"Texas Advantage Community Bank, National Association",Alvin,TX,190494
1821,Fowler State Bank,Fowler,IN,190462
11905,Citizens State Bank,Corrigan,TX,189893
57420,Highlands Community Bank,Covington,VA,189654
105,Bank of Cave City,Cave City,AR,189551
17259,St. Ansgar State Bank,Saint Ansgar,IA,189417
5252,First Security Bank - Sleepy Eye,Sleepy Eye,MN,189134
8214,Farmers State Bank of Hamel,Hamel,MN,188783
879,Farmers State Bank,Lincolnton,GA,188636
59283,Integro Bank,Phoenix,AZ,188612
30150,Citizens Federal Savings Bank,Leavenworth,KS,188470
16417,Citizens Bank & Trust Company,Covington,LA,188414
31900,CBL State Savings Bank,Greer,SC,188370
31488,Progressive Ozark Bank,Salem,MO,188235
15165,Peoples State Bank of Munising,Munising,MI,188147
8647,Farmers State Bank,West Salem,OH,188142
16707,South Central State Bank,Campbell,NE,187950
30595,F&M Bank and Trust Company,Hannibal,MO,187866
28555,Valley Central Bank,Liberty Township,OH,187507
30692,"BankPacific, Ltd",Hagatna,GU,187470
4624,American Bank of Baxter Springs,Baxter Springs,KS,187243
23805,United Pacific Bank,City Of Industry,CA,187114
11904,"First State Bank of Ben Wheeler, Texas",Ben Wheeler,TX,187054
2448,"Pioneer Community Bank, Inc.",Iaeger,WV,186808
29636,First Federal Savings and Loan Association of Bath,Bath,ME,186788
25803,Hatch Bank,San Marcos,CA,186754
28060,Citizens Federal Savings and Loan Association,Bellefontaine,OH,186592
19687,Garden Plain State Bank,Wichita,KS,186369
5564,First National Bank of Bosque County,Valley Mills,TX,186236
6100,Lineage Bank,Franklin,TN,186188
28712,First Federal Savings of Middletown,Middletown,NY,185930
10319,Citizens Savings Bank and Trust Company,Nashville,TN,185762
16600,First State Bank,Socorro,NM,185736
29975,The Peoples Savings Bank,Urbana,OH,185360
10855,State Bank of Bement,Bement,IL,185141
17830,Citizens' Bank of Charleston,Charleston,MO,184995
4398,LNB Community Bank,Lynnville,IN,184828
27398,Peoples Bank,Paris,TX,184734
3830,The First National Bank of Raymond,Raymond,IL,184679
17775,First State Bank,Paint Rock,TX,184624
12410,La Salle State Bank,La Salle,IL,184593
8533,Tensas State Bank,Newellton,LA,184548
25703,The Bank of the West,Thomas,OK,184503
11862,The Bank of Beaver City,Beaver,OK,184375
10194,Pine River State Bank,Pine River,MN,183686
14868,Peoples Savings Bank,Wellsburg,IA,183581
14772,Danville State Savings Bank,New London,IA,183337
29121,Union Savings Bank,Freeport,IL,183311
1983,Western Nebraska Bank,Curtis,NE,183168
10121,Liberty Trust & Savings Bank,Durant,IA,182910
4735,Southwind Bank,Natoma,KS,182900
13249,The State Savings Bank of Manistique,Manistique,MI,182771
15763,FIRST NATIONAL BANK OF NOKOMIS,Nokomis,IL,182740
10345,Peoples State Bank,Shepherd,TX,182477
59290,Beach Cities Commercial Bank,Irvine,CA,182473
57137,Mission Bank,Kingman,AZ,182236
18856,Oklahoma Capital Bank,Tulsa,OK,181932
59289,Walden Mutual Bank,Concord,NH,181850
4773,The Solomon State Bank,Solomon,KS,181502
10674,Bank of Hydro,Hydro,OK,181469
34020,Community Bank,Topeka,KS,181191
